State, parcel_level, s, pass, number of parcels, number of fixings, percent fixed, time, 
MI,tract,25,2,"3,017","452",14.98,"3,014.74"
VA,tract,32,1,"2,198","0",0.00,"11.60"
NC,tract,26,1,"2,672","42",1.57,"9.71"
MI,tract,25,3,"3,017","839",27.81,"3,624.90"
VA,tract,33,1,"2,198","0",0.00,"12.09"
NC,tract,27,1,"2,672","48",1.80,"10.01"
MI,tract,24,3,"3,017","1,015",33.64,"3,262.88"
NJ,tract,34,1,"2,181","3",0.14,"10.82"
MO,tract,16,2,"1,654","1,654",100.00,"0.75"
NJ,tract,35,1,"2,181","0",0.00,"11.89"
MO,tract,17,2,"1,654","1,654",100.00,"0.85"
TN,tract,22,2,"1,701","825",48.50,"2,379.46"
NC,tract,13,3,"2,672","2,672",100.00,"84.64"
TN,tract,23,2,"1,701","816",47.97,"4,168.02"
TX,tract,18,2,"6,896","2,568",37.24,"21,972.88"
IL,tract,19,2,"3,265","698",21.38,"1,107.90"
TX,tract,19,2,"6,896","2,160",31.32,"23,952.76"
IL,tract,18,2,"3,265","892",27.32,"1,241.32"
MS,county,09,3,"82","1",1.22,"0.11"
MS,county,08,3,"82","2",2.44,"0.11"
PA,tract,42,3,"3,446","687",19.94,"5,761.02"
TX,tract,13,1,"6,896","4,731",68.60,"51.10"
IL,tract,13,1,"3,265","1,092",33.45,"8.34"
PA,tract,43,3,"3,446","598",17.35,"5,936.64"
TX,tract,12,1,"6,896","5,363",77.77,"39.52"
IL,tract,26,3,"3,265","322",9.86,"3,595.88"
MD,tract,15,2,"1,475","73",4.95,"203.82"
IL,tract,27,3,"3,265","259",7.93,"3,772.37"
MD,tract,14,2,"1,475","124",8.41,"172.11"
TX,tract,26,3,"6,896","356",5.16,"86,499.11"
MS,county,36,2,"82","1",1.22,"0.46"
MS,county,37,2,"82","1",1.22,"0.49"
MS,county,40,3,"82","1",1.22,"0.21"
TN,tract,29,1,"1,701","160",9.41,"6.15"
MS,county,41,3,"82","1",1.22,"0.19"
TN,tract,28,1,"1,701","181",10.64,"5.59"
MO,tract,29,3,"1,654","71",4.29,"1,984.96"
MO,tract,28,3,"1,654","138",8.34,"3,426.18"
PA,tract,34,2,"3,446","789",22.90,"1,498.50"
PA,tract,35,2,"3,446","702",20.37,"1,401.79"
TN,tract,46,2,"1,701","7",0.41,"3,107.05"
TN,tract,47,2,"1,701","2",0.12,"2,986.63"
SC,tract,15,3,"1,323","245",18.52,"162.44"
SC,tract,14,3,"1,323","303",22.90,"2,122.48"
SC,tract,21,1,"1,323","1",0.08,"2.11"
VA,tract,14,2,"2,198","1,173",53.37,"377.37"
AL,county,07,3,"67","67",100.00,"0.00"
TN,tract,30,3,"1,701","542",31.86,"354.49"
VA,tract,15,2,"2,198","1,042",47.41,"848.30"
SC,tract,20,1,"1,323","9",0.68,"1.90"
AL,county,06,3,"67","67",100.00,"0.00"
TN,tract,31,3,"1,701","512",30.10,"419.22"
NJ,tract,12,2,"2,181","1,530",70.15,"119.99"
PA,tract,19,2,"3,446","2,221",64.45,"227.54"
MO,tract,30,1,"1,654","3",0.18,"10.79"
PA,tract,18,2,"3,446","2,289",66.42,"165.62"
NJ,tract,13,2,"2,181","1,439",65.98,"389.75"
MO,tract,31,1,"1,654","0",0.00,"11.68"
GA,tract,19,2,"2,796","66",2.36,"790.11"
OH,tract,24,2,"3,168","39",1.23,"10,476.68"
GA,tract,18,2,"2,796","101",3.61,"620.72"
OH,tract,25,2,"3,168","27",0.85,"9,343.71"
NJ,tract,19,1,"2,181","349",16.00,"9.30"
PA,tract,13,1,"3,446","2,285",66.31,"10.91"
NJ,tract,18,1,"2,181","386",17.70,"9.32"
MS,tract,15,2,"878","29",3.30,"15.19"
PA,tract,26,3,"3,446","1,827",53.02,"1,120.71"
PA,tract,27,3,"3,446","1,747",50.70,"1,261.86"
LA,tract,14,2,"1,388","9",0.65,"65.26"
PA,tract,50,2,"3,446","36",1.04,"3,037.85"
LA,tract,15,2,"1,388","6",0.43,"86.41"
PA,tract,51,2,"3,446","6",0.17,"3,242.20"
MS,county,10,1,"82","0",0.00,"0.02"
MS,county,11,1,"82","0",0.00,"0.03"
IL,tract,34,2,"3,265","0",0.00,"1,162.16"
SC,county,08,3,"46","46",100.00,"0.00"
SC,county,09,3,"46","46",100.00,"0.00"
MS,county,24,3,"82","1",1.22,"0.19"
MS,county,25,3,"82","1",1.22,"0.19"
MS,county,25,2,"82","1",1.22,"0.46"
MS,county,24,2,"82","1",1.22,"0.47"
SC,county,09,2,"46","46",100.00,"0.00"
IL,tract,34,3,"3,265","0",0.00,"5,350.88"
SC,county,08,2,"46","46",100.00,"0.00"
LA,tract,15,3,"1,388","59",4.25,"186.31"
PA,tract,51,3,"3,446","9",0.26,"14,707.35"
LA,tract,14,3,"1,388","122",8.79,"2,189.08"
PA,tract,50,3,"3,446","86",2.50,"10,723.69"
PA,tract,27,2,"3,446","1,567",45.47,"600.88"
PA,tract,26,2,"3,446","1,636",47.48,"538.52"
MS,tract,15,3,"878","100",11.39,"29.86"
GA,tract,18,3,"2,796","189",6.76,"1,003.74"
OH,tract,25,3,"3,168","944",29.80,"10,304.48"
GA,tract,19,3,"2,796","101",3.61,"1,124.26"
OH,tract,24,3,"3,168","1,166",36.81,"13,452.14"
NJ,tract,13,3,"2,181","1,691",77.53,"123.67"
PA,tract,18,3,"3,446","2,375",68.92,"198.41"
PA,tract,19,3,"3,446","2,328",67.56,"226.70"
NJ,tract,12,3,"2,181","1,853",84.96,"76.96"
VA,tract,15,3,"2,198","1,162",52.87,"228.11"
TN,tract,31,2,"1,701","486",28.57,"1,674.49"
AL,county,06,2,"67","67",100.00,"0.00"
VA,tract,14,3,"2,198","1,283",58.37,"146.08"
TN,tract,30,2,"1,701","508",29.86,"1,617.82"
AL,county,07,2,"67","67",100.00,"0.00"
